Order_ID,Restaurant,User_Type,Time,Items_List,Items
191,Bazooka,family,night,"['Crispy Sandwich', 'Fries']","Crispy Sandwich, Fries"
192,CookDoor,student,morning,"['Shawarma', 'Fries', 'Juice']","Shawarma, Fries, Juice"
193,McDonalds,diet,afternoon,['Quarter Pounder'],Quarter Pounder
194,Hardees,diet,morning,"['Chicken Fillet', 'Nuggets']","Chicken Fillet, Nuggets"
195,McDonalds,family,night,"['Big Mac', 'Nuggets', 'Fries']","Big Mac, Nuggets, Fries"
196,TacoBell,family,afternoon,"['Taco', 'Fries', 'Fries', 'Pepsi']","Taco, Fries, Fries, Pepsi"
197,Bazooka,diet,night,"['Crispy Sandwich', 'Fries']","Crispy Sandwich, Fries"
198,SpaghettiFactory,diet,afternoon,['Alfredo Pasta'],Alfredo Pasta
199,TacoBell,family,morning,"['Taco', 'Nachos']","Taco, Nachos"
200,SpaghettiFactory,student,morning,"['Spaghetti Bolognese', 'Garlic Bread']","Spaghetti Bolognese, Garlic Bread"
201,McDonalds,diet,morning,['Big Mac'],Big Mac
202,TacoBell,family,afternoon,"['Burrito', 'Nachos', 'Fries', 'Mountain Dew']","Burrito, Nachos, Fries, Mountain Dew"
203,KFC,student,afternoon,"['Zinger', 'Fries', 'Pepsi']","Zinger, Fries, Pepsi"
204,SpaghettiFactory,diet,afternoon,['Alfredo Pasta'],Alfredo Pasta
205,McDonalds,diet,morning,['Big Mac'],Big Mac
206,Zooba,diet,morning,['Falafel Sandwich'],Falafel Sandwich
207,CookDoor,diet,morning,['Shawarma'],Shawarma
208,PizzaHut,diet,morning,['Pepperoni Pizza'],Pepperoni Pizza
209,PizzaHut,student,afternoon,"['Pepperoni Pizza', 'Wings', 'Pepsi']","Pepperoni Pizza, Wings, Pepsi"
210,Zooba,family,night,"['Falafel Sandwich', 'Fries', 'Fries', 'Hibiscus']","Falafel Sandwich, Fries, Fries, Hibiscus"
211,KFC,family,morning,"['Zinger', 'Fries', 'Pepsi', 'Coleslaw', 'Juice', 'Salad', 'Chicken Bucket', 'Crispy Sandwich', 'Sprite', 'Salad', 'Chicken Sandwich', 'McChicken', 'Coke', 'Onion Rings', 'Juice', 'Cheesy Bread', 'Cheesy Bread', 'BBQ Chicken Pizza', 'Mountain Dew']","Zinger, Fries, Pepsi, Coleslaw"
212,Bazooka,student,morning,"['Crispy Sandwich', 'Fries', 'Beef Burger']","Crispy Sandwich, Fries, Beef Burger"
213,KFC,student,afternoon,"['Zinger', 'Fries', 'Pepsi', 'Coleslaw', 'Juice', 'Salad', 'Chicken Bucket', 'Crispy Sandwich', 'Sprite', 'Salad', 'Chicken Sandwich', 'McChicken', 'Coke', 'Onion Rings', 'Juice', 'Cheesy Bread', 'Cheesy Bread', 'BBQ Chicken Pizza', 'Mountain Dew']","Zinger, Fries, Pepsi, Coleslaw"
214,TacoBell,student,morning,"['Burrito', 'Fries', 'Pepsi']","Burrito, Fries, Pepsi"
215,PizzaHut,diet,afternoon,['Pepperoni Pizza'],Pepperoni Pizza
216,CookDoor,diet,night,"['Shawarma', 'Onion Rings']","Shawarma, Onion Rings"
217,Zooba,student,afternoon,"['Koshary', 'Tamarind Juice', 'Tamarind Juice', 'Mirinda', 'Margherita', 'Soda', 'Koshary', 'Chicken Ranch', 'Onion Rings', 'Juice', 'Shawarma', 'Cola', 'Thickburger', 'Pickles', 'Hibiscus', 'Salad', 'Chicken Bucket']","Koshary, Tamarind Juice"
218,PizzaHut,student,afternoon,"['Pepperoni Pizza', 'Wings', 'Pepsi']","Pepperoni Pizza, Wings, Pepsi"
219,Hardees,student,morning,"['Thickburger', 'Fries', 'Cola', 'Potato Wedges']","Thickburger, Fries, Cola, Potato Wedges"
220,Hardees,family,afternoon,"['Chicken Fillet', 'Fries', 'Pepsi']","Chicken Fillet, Fries, Pepsi"
221,McDonalds,family,night,"['McChicken', 'Nuggets', 'Fries', 'Coke']","McChicken, Nuggets, Fries, Coke"
222,Bazooka,diet,night,['Crispy Sandwich'],Crispy Sandwich
223,SpaghettiFactory,diet,morning,['Alfredo Pasta'],Alfredo Pasta
224,Zooba,family,night,"['Koshary', 'Tamarind Juice', 'Tamarind Juice', 'Mirinda', 'Margherita', 'Soda', 'Koshary', 'Chicken Ranch', 'Onion Rings', 'Juice', 'Shawarma', 'Cola', 'Thickburger', 'Pickles', 'Hibiscus', 'Salad', 'Chicken Bucket']","Koshary, Tamarind Juice"
225,Zooba,student,afternoon,"['Koshary', 'Tamarind Juice', 'Tamarind Juice', 'Mirinda', 'Margherita', 'Soda', 'Koshary', 'Chicken Ranch', 'Onion Rings', 'Juice', 'Shawarma', 'Cola', 'Thickburger', 'Pickles', 'Hibiscus', 'Salad', 'Chicken Bucket']","Koshary, Tamarind Juice"
226,KFC,family,afternoon,"['Zinger', 'Fries', 'Fries']","Zinger, Fries, Fries"
227,TacoBell,student,morning,"['Burrito', 'Fries', 'Pepsi']","Burrito, Fries, Pepsi"
228,Hardees,family,afternoon,"['Thickburger', 'Fries', 'Cola']","Thickburger, Fries, Cola"
229,PizzaHut,student,night,"['Pepperoni Pizza', 'Garlic Bread', 'Pepsi', 'Pepsi']","Pepperoni Pizza, Garlic Bread, Pepsi, Pepsi"
230,SpaghettiFactory,diet,morning,"['Spaghetti Bolognese', 'Garlic Bread', 'Crispy Sandwich']","Spaghetti Bolognese, Garlic Bread, Crispy Sandwich"
231,McDonalds,student,morning,"['Big Mac', 'Fries', 'Sprite']","Big Mac, Fries, Sprite"
232,CookDoor,student,afternoon,"['Shawarma', 'Fries', 'Juice']","Shawarma, Fries, Juice"
233,Bazooka,student,afternoon,"['Beef Burger', 'Fries', 'Cola']","Beef Burger, Fries, Cola"
234,CookDoor,diet,morning,['Chicken Sandwich'],Chicken Sandwich
235,Hardees,diet,night,['Chicken Fillet'],Chicken Fillet
236,KFC,family,afternoon,"['Chicken Bucket', '7UP']","Chicken Bucket, 7UP"
237,Hardees,diet,afternoon,['Chicken Fillet'],Chicken Fillet
238,Bazooka,student,night,"['Crispy Sandwich', 'Cola']","Crispy Sandwich, Cola"
239,Hardees,family,night,"['Thickburger', 'Pepsi']","Thickburger, Pepsi"
240,Hardees,student,night,['Chicken Fillet'],Chicken Fillet
241,Bazooka,diet,morning,['Beef Burger'],Beef Burger
242,Dominos,student,night,"['BBQ Chicken Pizza', 'Potato Wedges', 'Coke', 'Sprite']","BBQ Chicken Pizza, Potato Wedges, Coke, Sprite"
243,TacoBell,family,morning,"['Taco', 'Mountain Dew']","Taco, Mountain Dew"
244,Bazooka,diet,morning,['Crispy Sandwich'],Crispy Sandwich
245,CookDoor,diet,afternoon,['Shawarma'],Shawarma
246,PizzaHut,diet,morning,['Margherita'],Margherita
247,CookDoor,diet,afternoon,['Shawarma'],Shawarma
248,McDonalds,diet,afternoon,"['Big Mac', 'Fries']","Big Mac, Fries"
249,Bazooka,diet,night,['Beef Burger'],Beef Burger
250,McDonalds,diet,afternoon,['McChicken'],McChicken
251,CookDoor,family,night,"['Chicken Sandwich', 'Juice']","Chicken Sandwich, Juice"
252,TacoBell,family,afternoon,"['Taco', 'Fries']","Taco, Fries"
253,McDonalds,family,afternoon,"['Big Mac', 'Fries', 'Coke']","Big Mac, Fries, Coke"
254,Bazooka,family,night,"['Crispy Sandwich', 'Fries', 'Fries', 'Juice']","Crispy Sandwich, Fries, Fries, Juice"
255,KFC,family,afternoon,"['Zinger', 'Fries', '7UP']","Zinger, Fries, 7UP"
256,CookDoor,diet,night,['Shawarma'],Shawarma
257,PizzaHut,family,morning,"['Chicken Ranch', 'Wings', 'Wings', 'Pepsi']","Chicken Ranch, Wings, Wings, Pepsi"
258,PizzaHut,student,afternoon,"['Margherita', 'Mirinda']","Margherita, Mirinda"
259,McDonalds,student,night,"['Big Mac', 'Fries', 'Coke', 'Cheesy Bread', 'Fanta', 'Chicken Sandwich', 'BBQ Chicken Pizza', 'Wings', 'McChicken', 'Chicken Fillet', 'Hibiscus', 'Nuggets', 'Mountain Dew', 'Mozzarella Sticks', 'Potato Wedges', 'Spaghetti Bolognese', 'Salad', 'Quarter Pounder', 'Alfredo Pasta', 'Spaghetti Bolognese']","Big Mac, Fries, Coke"
260,McDonalds,student,afternoon,"['McChicken', 'Fries']","McChicken, Fries"
261,Bazooka,student,morning,"['Beef Burger', 'Fries', 'Cola', 'Thickburger']","Beef Burger, Fries, Cola, Thickburger"
262,SpaghettiFactory,family,afternoon,"['Spaghetti Bolognese', 'Salad', 'Salad', 'Juice']","Spaghetti Bolognese, Salad, Salad, Juice"
263,Bazooka,student,morning,"['Crispy Sandwich', 'Cola']","Crispy Sandwich, Cola"
264,TacoBell,family,afternoon,"['Burrito', 'Fries']","Burrito, Fries"
265,Zooba,family,afternoon,"['Koshary', 'Fries']","Koshary, Fries"
266,PizzaHut,diet,afternoon,['Margherita'],Margherita
267,TacoBell,student,morning,"['Burrito', 'Pepsi']","Burrito, Pepsi"
268,KFC,student,night,"['Zinger', 'Fries', 'Pepsi', 'Coleslaw', 'Juice', 'Salad', 'Chicken Bucket', 'Crispy Sandwich', 'Sprite', 'Salad', 'Chicken Sandwich', 'McChicken', 'Coke', 'Onion Rings', 'Juice', 'Cheesy Bread', 'Cheesy Bread', 'BBQ Chicken Pizza', 'Mountain Dew']","Zinger, Fries, Pepsi, Coleslaw"
269,Bazooka,family,afternoon,"['Crispy Sandwich', 'Fries', 'Cola']","Crispy Sandwich, Fries, Cola"
270,McDonalds,diet,morning,['McChicken'],McChicken
271,KFC,diet,morning,['Zinger'],Zinger
272,Hardees,family,night,"['Chicken Fillet', 'Pepsi']","Chicken Fillet, Pepsi"
273,Zooba,student,morning,"['Koshary', 'Tamarind Juice', 'Tamarind Juice', 'Mirinda', 'Margherita', 'Soda', 'Koshary', 'Chicken Ranch', 'Onion Rings', 'Juice', 'Shawarma', 'Cola', 'Thickburger', 'Pickles', 'Hibiscus', 'Salad', 'Chicken Bucket']","Koshary, Tamarind Juice"
274,Dominos,student,night,"['BBQ Chicken Pizza', 'Potato Wedges', 'Sprite', 'Coke']","BBQ Chicken Pizza, Potato Wedges, Sprite, Coke"
275,KFC,student,afternoon,"['Zinger', 'Fries', 'Pepsi', 'Coleslaw', 'Juice', 'Salad', 'Chicken Bucket', 'Crispy Sandwich', 'Sprite', 'Salad', 'Chicken Sandwich', 'McChicken', 'Coke', 'Onion Rings', 'Juice', 'Cheesy Bread', 'Cheesy Bread', 'BBQ Chicken Pizza', 'Mountain Dew']","Zinger, Fries, Pepsi, Coleslaw"
276,Bazooka,family,morning,"['Beef Burger', 'Fries', 'Juice']","Beef Burger, Fries, Juice"
277,TacoBell,family,night,"['Burrito', 'Fries', 'Mountain Dew']","Burrito, Fries, Mountain Dew"
278,SpaghettiFactory,student,afternoon,"['Spaghetti Bolognese', 'Soda']","Spaghetti Bolognese, Soda"
279,KFC,family,afternoon,"['Chicken Bucket', 'Fries', 'Coleslaw']","Chicken Bucket, Fries, Coleslaw"
280,Bazooka,family,morning,['Beef Burger'],Beef Burger
281,Dominos,family,morning,"['BBQ Chicken Pizza', 'Potato Wedges', 'Coke']","BBQ Chicken Pizza, Potato Wedges, Coke"
282,Hardees,diet,morning,"['Thickburger', 'Fries']","Thickburger, Fries"
283,KFC,student,night,"['Zinger', 'Coleslaw', 'Pepsi']","Zinger, Coleslaw, Pepsi"
284,Hardees,student,afternoon,"['Thickburger', 'Fries', 'Cola']","Thickburger, Fries, Cola"
285,KFC,family,afternoon,"['Zinger', 'Fries', 'Pepsi', 'Coleslaw', 'Juice', 'Salad', 'Chicken Bucket', 'Crispy Sandwich', 'Sprite', 'Salad', 'Chicken Sandwich', 'McChicken', 'Coke', 'Onion Rings', 'Juice', 'Cheesy Bread', 'Cheesy Bread', 'BBQ Chicken Pizza', 'Mountain Dew']","Zinger, Fries, Pepsi, Coleslaw"
286,TacoBell,family,night,"['Taco', 'Fries', 'Fries']","Taco, Fries, Fries"
287,McDonalds,family,night,"['Quarter Pounder', 'Sprite']","Quarter Pounder, Sprite"
288,CookDoor,diet,morning,"['Shawarma', 'Fries']","Shawarma, Fries"
289,SpaghettiFactory,diet,morning,['Spaghetti Bolognese'],Spaghetti Bolognese
290,TacoBell,family,night,"['Burrito', 'Fries', 'Fries', 'Pepsi']","Burrito, Fries, Fries, Pepsi"
291,KFC,family,afternoon,"['Zinger', 'Fries', 'Pepsi']","Zinger, Fries, Pepsi"
292,Zooba,family,afternoon,"['Koshary', 'Fries', 'Hibiscus']","Koshary, Fries, Hibiscus"
293,TacoBell,diet,afternoon,"['Taco', 'Fries']","Taco, Fries"
294,SpaghettiFactory,family,night,"['Spaghetti Bolognese', 'Salad', 'Soda']","Spaghetti Bolognese, Salad, Soda"
295,Hardees,student,night,"['Thickburger', 'Pepsi']","Thickburger, Pepsi"
296,CookDoor,diet,afternoon,['Shawarma'],Shawarma
297,CookDoor,family,afternoon,"['Shawarma', 'Fries']","Shawarma, Fries"
298,KFC,family,morning,"['Zinger', 'Fries', 'Pepsi', 'Coleslaw', 'Juice', 'Salad', 'Chicken Bucket', 'Crispy Sandwich', 'Sprite', 'Salad', 'Chicken Sandwich', 'McChicken', 'Coke', 'Onion Rings', 'Juice', 'Cheesy Bread', 'Cheesy Bread', 'BBQ Chicken Pizza', 'Mountain Dew']","Zinger, Fries, Pepsi, Coleslaw, Juice"
299,CookDoor,student,morning,"['Shawarma', 'Fries', 'Juice']","Shawarma, Fries, Juice"
300,Hardees,family,morning,"['Chicken Fillet', 'Fries', 'Nuggets', 'Cola']","Chicken Fillet, Fries, Nuggets, Cola"
301,KFC,family,night,"['Chicken Bucket', 'Fries', 'Fries', '7UP']","Chicken Bucket, Fries, Fries, 7UP"
302,SpaghettiFactory,student,night,"['Spaghetti Bolognese', 'Soda']","Spaghetti Bolognese, Soda"
303,KFC,student,night,"['Zinger', 'Fries', '7UP']","Zinger, Fries, 7UP"
304,Bazooka,family,morning,"['Beef Burger', 'Fries', 'Fries', 'Cola']","Beef Burger, Fries, Fries, Cola"
305,Zooba,diet,afternoon,['Falafel Sandwich'],Falafel Sandwich
306,Zooba,student,morning,"['Koshary', 'Tamarind Juice', 'Tamarind Juice', 'Mirinda', 'Margherita', 'Soda', 'Koshary', 'Chicken Ranch', 'Onion Rings', 'Juice', 'Shawarma', 'Cola', 'Thickburger', 'Pickles', 'Hibiscus', 'Salad', 'Chicken Bucket']","Koshary, Tamarind Juice"
307,PizzaHut,diet,morning,"['Margherita', 'Garlic Bread']","Margherita, Garlic Bread"
308,CookDoor,diet,night,['Shawarma'],Shawarma
309,TacoBell,student,night,"['Burrito', 'Fries', 'Mountain Dew']","Burrito, Fries, Mountain Dew"
310,McDonalds,student,morning,"['Quarter Pounder', 'Fries', 'Fanta']","Quarter Pounder, Fries, Fanta"
311,KFC,student,night,"['Zinger', 'Fries', 'Pepsi']","Zinger, Fries, Pepsi"
312,KFC,diet,night,['Twister'],Twister
313,PizzaHut,diet,night,['Margherita'],Margherita
314,TacoBell,student,afternoon,"['Taco', 'Fries', 'Pepsi']","Taco, Fries, Pepsi"
315,CookDoor,diet,afternoon,['Shawarma'],Shawarma
316,Zooba,student,afternoon,"['Falafel Sandwich', 'Fries', 'Tamarind Juice']","Falafel Sandwich, Fries, Tamarind Juice"
317,PizzaHut,student,afternoon,"['Pepperoni Pizza', 'Pepsi']","Pepperoni Pizza, Pepsi"
318,SpaghettiFactory,diet,night,"['Spaghetti Bolognese', 'Thickburger']","Spaghetti Bolognese, Thickburger"
319,PizzaHut,diet,night,['Chicken Ranch'],Chicken Ranch
320,CookDoor,student,afternoon,"['Shawarma', 'Fries', 'Cola']","Shawarma, Fries, Cola"
321,CookDoor,family,morning,"['Shawarma', 'Fries', 'Juice']","Shawarma, Fries, Juice"
322,CookDoor,diet,morning,"['Chicken Sandwich', 'Fries']","Chicken Sandwich, Fries"
323,McDonalds,student,afternoon,"['Big Mac', 'Fries', 'Sprite']","Big Mac, Fries, Sprite"
324,KFC,family,afternoon,"['Zinger', 'Fries', 'Fries', '7UP']","Zinger, Fries, Fries, 7UP"
325,CookDoor,family,afternoon,"['Shawarma', 'Fries', 'Fries', 'Juice']","Shawarma, Fries, Fries, Juice"
326,PizzaHut,diet,night,"['Chicken Ranch', 'Wings']","Chicken Ranch, Wings"
327,CookDoor,diet,night,['Shawarma'],Shawarma
328,Dominos,diet,night,"['BBQ Chicken Pizza', 'Coke']","BBQ Chicken Pizza, Coke"
329,PizzaHut,student,morning,"['Chicken Ranch', 'Wings', 'Pepsi']","Chicken Ranch, Wings, Pepsi"
330,McDonalds,family,afternoon,"['Big Mac', 'Fries', 'Coke']","Big Mac, Fries, Coke"
331,Hardees,family,morning,"['Chicken Fillet', 'Fries', 'Nuggets', 'Pepsi']","Chicken Fillet, Fries, Nuggets, Pepsi"
332,McDonalds,diet,afternoon,['Quarter Pounder'],Quarter Pounder
333,Bazooka,family,morning,"['Beef Burger', 'Fries', 'Fries']","Beef Burger, Fries, Fries"
334,KFC,student,morning,"['Chicken Bucket', 'Fries', '7UP']","Chicken Bucket, Fries, 7UP"
335,Bazooka,student,afternoon,"['Beef Burger', 'Cola']","Beef Burger, Cola"
336,McDonalds,student,afternoon,"['Quarter Pounder', 'Nuggets', 'Fanta']","Quarter Pounder, Nuggets, Fanta"
337,PizzaHut,family,afternoon,"['Pepperoni Pizza', 'Wings', 'Pepsi']","Pepperoni Pizza, Wings, Pepsi"
338,CookDoor,student,morning,"['Shawarma', 'Fries', 'Juice', 'Thickburger', 'Twister', 'Garlic Bread', 'Beef Burger', 'Spaghetti Bolognese', 'Coke', 'Chicken Ranch', 'Koshary', 'BBQ Chicken Pizza', '7UP', 'Burrito']","Shawarma, Fries, Juice"
339,CookDoor,student,morning,"['Shawarma', 'Fries', 'Juice', 'Thickburger', 'Twister', 'Garlic Bread', 'Beef Burger', 'Spaghetti Bolognese', 'Coke', 'Chicken Ranch', 'Koshary', 'BBQ Chicken Pizza', '7UP', 'Burrito']","Shawarma, Fries, Juice"
340,Zooba,diet,morning,['Falafel Sandwich'],Falafel Sandwich
341,Bazooka,family,night,"['Beef Burger', 'Fries', 'Juice']","Beef Burger, Fries, Juice"
342,Hardees,diet,night,['Thickburger'],Thickburger
343,Bazooka,diet,afternoon,"['Crispy Sandwich', 'Mozzarella Sticks']","Crispy Sandwich, Mozzarella Sticks"
344,Zooba,student,morning,"['Falafel Sandwich', 'Tamarind Juice']","Falafel Sandwich, Tamarind Juice"
345,KFC,student,night,"['Chicken Bucket', 'Pepsi']","Chicken Bucket, Pepsi"
346,Dominos,student,afternoon,"['Pepperoni Pizza', 'Sprite']","Pepperoni Pizza, Sprite"
347,Hardees,student,night,"['Thickburger', 'Fries', 'Cola']","Thickburger, Fries, Cola"
348,Hardees,diet,afternoon,['Thickburger'],Thickburger
349,CookDoor,student,afternoon,"['Chicken Sandwich', 'Onion Rings', 'Juice']","Chicken Sandwich, Onion Rings, Juice"
350,PizzaHut,family,night,"['Chicken Ranch', 'Wings', 'Pepsi']","Chicken Ranch, Wings, Pepsi"
351,Bazooka,diet,afternoon,"['Beef Burger', 'Fries']","Beef Burger, Fries"
352,TacoBell,family,morning,"['Taco', 'Fries', 'Mountain Dew']","Taco, Fries, Mountain Dew"
353,CookDoor,student,night,"['Shawarma', 'Fries', 'Cola']","Shawarma, Fries, Cola"
354,CookDoor,student,afternoon,"['Shawarma', 'Fries', 'Juice', 'Thickburger', 'Twister', 'Garlic Bread', 'Beef Burger', 'Spaghetti Bolognese', 'Coke', 'Chicken Ranch', 'Koshary', 'BBQ Chicken Pizza', '7UP', 'Burrito']","Shawarma, Fries, Juice"
355,McDonalds,family,night,"['Quarter Pounder', 'Fries', 'Fries', 'Sprite']","Quarter Pounder, Fries, Fries, Sprite"
356,Bazooka,family,night,"['Beef Burger', 'Fries']","Beef Burger, Fries"
357,CookDoor,family,morning,"['Shawarma', 'Fries', 'Juice', 'Thickburger', 'Twister', 'Garlic Bread', 'Beef Burger', 'Spaghetti Bolognese', 'Coke', 'Chicken Ranch', 'Koshary', 'BBQ Chicken Pizza', '7UP', 'Burrito']","Shawarma, Fries, Juice"
358,Dominos,family,morning,"['BBQ Chicken Pizza', 'Potato Wedges', 'Sprite']","BBQ Chicken Pizza, Potato Wedges, Sprite"
359,PizzaHut,diet,morning,['Pepperoni Pizza'],Pepperoni Pizza
360,CookDoor,family,afternoon,"['Shawarma', 'Fries', 'Juice', 'Thickburger', 'Twister', 'Garlic Bread', 'Beef Burger', 'Spaghetti Bolognese', 'Coke', 'Chicken Ranch', 'Koshary', 'BBQ Chicken Pizza', '7UP', 'Burrito']","Shawarma, Fries, Juice"
361,Bazooka,family,afternoon,"['Beef Burger', 'Juice']","Beef Burger, Juice"
362,Zooba,diet,afternoon,"['Koshary', 'Fries']","Koshary, Fries"
363,SpaghettiFactory,family,afternoon,"['Spaghetti Bolognese', 'Garlic Bread']","Spaghetti Bolognese, Garlic Bread"
364,CookDoor,family,afternoon,"['Chicken Sandwich', 'Fries', 'Cola']","Chicken Sandwich, Fries, Cola"
365,SpaghettiFactory,diet,morning,['Alfredo Pasta'],Alfredo Pasta
366,Hardees,family,afternoon,"['Thickburger', 'Fries', 'Fries', 'Pepsi']","Thickburger, Fries, Fries, Pepsi"
367,Bazooka,diet,morning,['Beef Burger'],Beef Burger
368,McDonalds,diet,afternoon,['Quarter Pounder'],Quarter Pounder
369,SpaghettiFactory,student,morning,"['Alfredo Pasta', 'Juice']","Alfredo Pasta, Juice"
370,SpaghettiFactory,family,afternoon,"['Spaghetti Bolognese', 'Salad', 'Juice']","Spaghetti Bolognese, Salad, Juice"
371,Bazooka,family,night,"['Beef Burger', 'Fries']","Beef Burger, Fries"
372,CookDoor,diet,morning,['Shawarma'],Shawarma
373,McDonalds,family,afternoon,"['Quarter Pounder', 'Fries', 'Sprite']","Quarter Pounder, Fries, Sprite"
374,Zooba,student,night,"['Falafel Sandwich', 'Fries', 'Tamarind Juice']","Falafel Sandwich, Fries, Tamarind Juice"
375,PizzaHut,student,morning,"['Chicken Ranch', 'Wings']","Chicken Ranch, Wings"
376,Bazooka,student,afternoon,"['Beef Burger', 'Fries', 'Cola']","Beef Burger, Fries, Cola"
377,Bazooka,student,morning,"['Beef Burger', 'Fries', 'Juice']","Beef Burger, Fries, Juice"
378,TacoBell,diet,afternoon,['Taco'],Taco
379,Bazooka,family,morning,"['Crispy Sandwich', 'Mozzarella Sticks', 'Fries', 'Cola']","Crispy Sandwich, Mozzarella Sticks, Fries, Cola"
380,Bazooka,student,afternoon,"['Beef Burger', 'Juice']","Beef Burger, Juice"
381,McDonalds,diet,night,['McChicken'],McChicken
382,Dominos,family,night,"['BBQ Chicken Pizza', 'Potato Wedges', 'Cheesy Bread', 'Coke', 'Coke']","BBQ Chicken Pizza, Potato Wedges, Cheesy Bread, Coke, Coke"
383,Hardees,student,morning,['Thickburger'],Thickburger
384,PizzaHut,student,afternoon,"['Pepperoni Pizza', 'Wings']","Pepperoni Pizza, Wings"
385,Zooba,student,afternoon,"['Koshary', 'Tamarind Juice', 'Tamarind Juice', 'Mirinda', 'Margherita', 'Soda', 'Koshary', 'Chicken Ranch', 'Onion Rings', 'Juice', 'Shawarma', 'Cola', 'Thickburger', 'Pickles', 'Hibiscus', 'Salad', 'Chicken Bucket']","Koshary, Tamarind Juice"
386,McDonalds,student,night,"['Quarter Pounder', 'Coke']","Quarter Pounder, Coke"
387,TacoBell,diet,night,['Taco'],Taco
388,CookDoor,diet,night,"['Shawarma', 'Fries']","Shawarma, Fries"
389,CookDoor,diet,morning,['Shawarma'],Shawarma
390,McDonalds,student,afternoon,"['McChicken', 'Sprite']","McChicken, Sprite"
391,Zooba,family,night,"['Falafel Sandwich', 'Pickles', 'Fries', 'Tamarind Juice']","Falafel Sandwich, Pickles, Fries, Tamarind Juice"
392,Dominos,student,afternoon,"['Pepperoni Pizza', 'Coke']","Pepperoni Pizza, Coke"
393,Hardees,diet,morning,['Chicken Fillet'],Chicken Fillet
394,KFC,student,afternoon,"['Chicken Bucket', 'Coleslaw', 'Quarter Pounder']","Chicken Bucket, Coleslaw, Quarter Pounder"
395,Hardees,family,night,"['Chicken Fillet', 'Fries', 'Pepsi']","Chicken Fillet, Fries, Pepsi"
396,Bazooka,diet,morning,"['Beef Burger', 'Fries']","Beef Burger, Fries"
397,Bazooka,student,morning,"['Beef Burger', 'Juice']","Beef Burger, Juice"
398,Zooba,diet,night,['Koshary'],Koshary
399,KFC,student,morning,"['Twister', 'Fries', 'Pepsi', 'Chicken Sandwich']","Twister, Fries, Pepsi, Chicken Sandwich"
400,PizzaHut,family,afternoon,"['Pepperoni Pizza', 'Pepsi']","Pepperoni Pizza, Pepsi"
401,CookDoor,family,night,"['Shawarma', 'Fries', 'Fries', 'Juice']","Shawarma, Fries, Fries, Juice"
402,TacoBell,family,night,"['Taco', 'Fries', 'Nachos', 'Pepsi']","Taco, Fries, Nachos, Pepsi"
403,PizzaHut,diet,night,['Margherita'],Margherita
404,SpaghettiFactory,diet,afternoon,"['Alfredo Pasta', 'Garlic Bread']","Alfredo Pasta, Garlic Bread"
405,PizzaHut,student,night,"['Pepperoni Pizza', 'Wings', 'Pepsi', 'Pepsi']","Pepperoni Pizza, Wings, Pepsi, Pepsi"
406,PizzaHut,student,morning,"['Pepperoni Pizza', 'Pepsi']","Pepperoni Pizza, Pepsi"
407,TacoBell,family,morning,"['Taco', 'Fries', 'Mountain Dew']","Taco, Fries, Mountain Dew"
408,TacoBell,student,afternoon,"['Burrito', 'Fries', 'Pepsi']","Burrito, Fries, Pepsi"
409,Bazooka,student,night,['Crispy Sandwich'],Crispy Sandwich
410,SpaghettiFactory,student,morning,"['Spaghetti Bolognese', 'Salad', 'Soda']","Spaghetti Bolognese, Salad, Soda"
411,TacoBell,family,night,"['Taco', 'Fries', 'Mountain Dew']","Taco, Fries, Mountain Dew"
412,PizzaHut,diet,morning,['Chicken Ranch'],Chicken Ranch
413,CookDoor,family,night,"['Shawarma', 'Fries', 'Fries', 'Juice']","Shawarma, Fries, Fries, Juice"
414,SpaghettiFactory,family,afternoon,"['Alfredo Pasta', 'Salad', 'Juice', '7UP']","Alfredo Pasta, Salad, Juice, 7UP"
415,KFC,diet,morning,"['Chicken Bucket', 'Fries']","Chicken Bucket, Fries"
416,PizzaHut,student,night,"['Pepperoni Pizza', 'Wings', 'Pepsi']","Pepperoni Pizza, Wings, Pepsi"
417,TacoBell,diet,night,"['Taco', 'Fries']","Taco, Fries"
418,Dominos,diet,morning,['BBQ Chicken Pizza'],BBQ Chicken Pizza
419,CookDoor,student,morning,"['Shawarma', 'Cola']","Shawarma, Cola"
420,TacoBell,family,afternoon,"['Taco', 'Fries', 'Fries']","Taco, Fries, Fries"
