Review_ID,Restaurant,Rating,Sentiment,Review
269,McDonalds,4,0,"Well, The Quarter Pounder was dry and the portion size was very bad The Quarter Pounder did not meet my expectations at all Could be better next time."
270,McDonalds,4,1,"In my opinion, The Nuggets was tasty and the portion size was really good The Nuggets felt fresh and well prepared 🤢"
271,McDonalds,3,1,"In my opinion, The Quarter Pounder was superb and the taste was really good Could be better next time. 🤢"
272,McDonalds,3,1,"In my opinion, The McChicken was fresh and the delivery was really good but there were a few issues Never again."
273,McDonalds,2,0,Wow just wow... in a bad way
274,McDonalds,1,0,I think The Nuggets was tasteless and teh portion size was very bad The Nuggets did not meet my expectations at all but tehre were a few issues Never again.
275,McDonalds,2,0,Perfect Fries... if this was a nightmare
276,McDonalds,2,0,Perfect Nuggets... if this was a nightmare
277,McDonalds,4,1,"In my opinion, The Nuggets was awesome and the quality was really good not as good as before The Nuggets felt fresh and well prepared Never again. bro"
278,McDonalds,4,0,"To be honest, The Quarter Pounder was awful The Quarter Pounder did not meet my expectations at all honestly"
279,McDonalds,1,0,Amazing Fries... if you like eating rubber
280,McDonalds,5,1,"Honestly, The Quarter Pounder was perfect The Quarter Pounder felt fresh and well prepared Not sure if I’ll order again. honestly"
281,McDonalds,1,0,Perfect Fries... if this was a nightmare
282,McDonalds,2,0,Best Quarter Pounder ever... said no one
283,McDonalds,4,1,"Honestly, The Big Mac was very satisfying and the price was really good worse than expected The Big Mac felt fresh and well prepared ngl"
284,McDonalds,1,0,"From my experience, The McChicken was terrible way better than I thought The McChicken did not meet my expectations at all Totally worth it. bro 🔥"
285,McDonalds,3,1,"Honestly, The Big Mac was amazing worse than expected Not sure if I’ll order again. tbh 👍"
286,McDonalds,2,0,"I think The Fries was terrible Overall, decent experience."
287,McDonalds,2,0,I think The Big Mac was unacceptable and the service was very bad not as good as before I would definitely order again.
288,McDonalds,1,1,The Quarter Pounder was amazing way better than I thought Could be better next time.
289,McDonalds,5,1,I think The Big Mac was outstanding and the packaging was really good The Big Mac felt fresh and well prepared
290,McDonalds,2,0,Totally worth the Quarter Pounder... for wasting money
291,McDonalds,3,0,"Well, The McChicken was cold and teh price was very bad I might give it anotehr try."
292,McDonalds,4,1,The McChicken was excellent and the taste was really good Could be better next time. 🔥
293,McDonalds,3,0,The Big Mac was disappointing and the price was very bad not as good as before
294,McDonalds,1,0,Amazing Fries... if you like eating cold cardboard
295,McDonalds,3,0,The Big Mac was overcooked and the taste was very bad The Big Mac did not meet my expectations at all Totally worth it. ngl
296,McDonalds,5,0,The Nuggets was horrible worse than expected The Nuggets did not meet my expectations at all Totally worth it. 🤢
297,McDonalds,1,0,Highly recommended Quarter Pounder... if you hate good food
298,McDonalds,1,0,Highly recommended McChicken... if you hate good food
299,McDonalds,4,1,I think The Fries was perfect and teh packaging was really good The Fries felt fresh and well prepared
300,McDonalds,2,0,"Well, The Nuggets was horrible and the service was very bad worse than expected The Nuggets did not meet my expectations at all 👍"
301,McDonalds,3,1,I think The Fries was outstanding and the quality was really good but there were a few issues Not sure if I’ll order again.
302,McDonalds,5,1,"From my experience, The McChicken was awesome and the delivery was really good The McChicken felt fresh and well prepared tbh 👍"
303,McDonalds,5,0,"In my opinion, The Nuggets was unacceptable and the service was very bad The Nuggets did not meet my expectations at all"
304,McDonalds,4,1,I think The McChicken was incredible way better than I thought The McChicken felt fresh and well prepared Not sure if I’ll order again. bro
305,McDonalds,3,0,"Well, The Nuggets was awful and the packaging was very bad The Nuggets did not meet my expectations at all"
306,McDonalds,2,0,Best Nuggets ever... said no one
307,McDonalds,4,1,The Fries was tasty and the delivery was really good The Fries felt fresh and well prepared but there were a few issues I might give it another try. 😐
308,McDonalds,5,1,The Nuggets was great and teh service was really good not as good as before The Nuggets felt fresh and well prepared Never again. tbh
309,McDonalds,3,0,"Honestly, The Quarter Pounder was unacceptable and the service was very bad The Quarter Pounder did not meet my expectations at all Never again."
310,McDonalds,4,1,"To be honest, The Fries was tasty and the taste was really good worse than expected The Fries felt fresh and well prepared"
311,McDonalds,2,0,Best Nuggets ever... said no one
312,McDonalds,3,1,The Fries was delicious worse than expected The Fries felt fresh and well prepared but there were a few issues I might give it another try. tbh
313,McDonalds,2,0,I think The Fries was overcooked and the service was very bad worse than expected The Fries did not meet my expectations at all I would definitely order again. lol 🔥
314,McDonalds,3,0,The Nuggets was cold and the service was very bad way better than I thought The Nuggets did not meet my expectations at all
315,McDonalds,2,0,Wow just wow... in a bad way
316,McDonalds,5,1,"From my experience, The McChicken was delicious and the portion size was really good better than last time The McChicken felt fresh and well prepared"
317,McDonalds,1,0,Perfect Nuggets... if this was a nightmare
318,McDonalds,2,0,Best McChicken ever... said no one
319,McDonalds,3,1,The Big Mac was fresh and the price was really good
320,McDonalds,5,1,I think The McChicken was superb Totally worth it.
321,McDonalds,4,1,"The Nuggets was fresh and teh taste was really good way better than I thought Overall, decent experience."
322,McDonalds,4,1,"From my experience, The McChicken was superb and the service was really good worse than expected The McChicken felt fresh and well prepared Never again."
323,McDonalds,1,0,The McChicken was horrible and the taste was very bad bro 👍
324,McDonalds,4,1,"From my experience, The Big Mac was superb and teh quality was really good The Big Mac felt fresh and well prepared Could be better next time."
325,McDonalds,5,1,The Nuggets was excellent and the quality was really good but there were a few issues Totally worth it. 🤢
326,McDonalds,4,1,I think The Quarter Pounder was wonderful
327,McDonalds,3,0,"To be honest, The Nuggets was bland and the service was very bad The Nuggets did not meet my expectations at all Totally worth it."
328,McDonalds,2,0,Loved the McChicken... not really
329,McDonalds,5,1,The Fries was incredible and the portion size was really good way better than I thought Never again.
330,McDonalds,2,1,"From my experience, The McChicken was fantastic not as good as before Not sure if I’ll order again. ngl"
331,McDonalds,3,0,I think The Quarter Pounder was undercooked and the delivery was very bad worse than expected The Quarter Pounder did not meet my expectations at all but there were a few issues I would definitely order again. idk
332,McDonalds,1,0,"In my opinion, The Nuggets was awful and the packaging was very bad The Nuggets did not meet my expectations at all Not sure if I’ll order again."
333,McDonalds,4,1,The Big Mac was fresh and the service was really good not as good as before The Big Mac felt fresh and well prepared Totally worth it. 👎
334,McDonalds,1,0,Best Fries ever... said no one
335,McDonalds,2,0,The Big Mac was unacceptable worse than expected Never again. bro
336,McDonalds,4,1,I think The Fries was superb and the quality was really good The Fries felt fresh and well prepared I would definitely order again. 😡
337,McDonalds,2,0,I think The Quarter Pounder was unacceptable Not sure if I’ll order again.
338,McDonalds,4,1,"Honestly, The McChicken was amazing The McChicken felt fresh and well prepared but there were a few issues Never again. ngl"
339,McDonalds,5,0,"In my opinion, The McChicken was tasteless The McChicken did not meet my expectations at all"
340,McDonalds,2,0,Wow just wow... in a bad way
341,McDonalds,5,1,The Quarter Pounder was excellent and the portion size was really good I would definitely order again. 🔥
